Date,act1_price,act2_price,act3_price,act4_price,act5_price
28/02/2020,25409.35938,8567.370117,1476.430054,40.110001,273.359985
02/03/2020,26703.32031,8952.169922,1518.48999,33.419998,298.809998
03/03/2020,25917.41016,8684.089844,1486.079956,36.82,289.320007
04/03/2020,27090.85938,9018.089844,1531.199951,31.99,302.73999
05/03/2020,26121.2793,8738.589844,1478.819946,39.619999,292.920013
06/03/2020,25864.7793,8575.620117,1449.219971,41.939999,289.029999
09/03/2020,23851.01953,7950.680176,1313.439941,54.459999,266.170013
10/03/2020,25018.16016,8344.25,1350.900024,47.299999,285.339996
11/03/2020,23553.2207,7952.049805,1264.300049,53.900002,275.429993
12/03/2020,21200.61914,7201.799805,1122.930054,75.470001,248.229996
13/03/2020,23185.61914,7874.879883,1210.130005,57.830002,277.970001
16/03/2020,20188.51953,6904.589844,1037.420044,82.690002,242.210007
17/03/2020,21237.38086,7334.779785,1106.51001,75.910004,252.860001
18/03/2020,19898.91992,6989.839844,991.159973,76.449997,246.669998
19/03/2020,20087.18945,7150.580078,1058.75,72,244.779999
20/03/2020,19173.98047,6879.52002,1013.890015,66.040001,229.240005
23/03/2020,18591.92969,6860.669922,1002.400024,61.59,224.369995
24/03/2020,20704.91016,7417.859863,1096.540039,61.669998,246.880005
25/03/2020,21200.55078,7384.299805,1110.369995,63.950001,245.520004
26/03/2020,22552.16992,7797.540039,1180.319946,61,258.440002
27/03/2020,21636.7793,7502.379883,1131.98999,65.540001,247.740005
30/03/2020,22327.48047,7774.149902,1158.319946,57.080002,254.809998
31/03/2020,21917.16016,7700.100098,1153.099976,53.540001,254.289993
01/04/2020,20943.50977,7360.580078,1071.98999,57.060001,240.910004
02/04/2020,21413.43945,7487.310059,1085.810059,50.91,244.929993
03/04/2020,21052.5293,7373.080078,1052.050049,46.799999,241.410004
06/04/2020,22679.99023,7913.240234,1138.780029,45.240002,262.470001
07/04/2020,22653.85938,7887.259766,1139.170044,46.700001,259.429993
08/04/2020,23433.57031,8090.899902,1191.660034,43.349998,266.070007
09/04/2020,23719.36914,8153.580078,1246.72998,41.669998,267.98999
